equipment_id,date,production_rate,operating_hours,downtime_hours,operator_id,product_type,raw_material_quality,ambient_temperature,ambient_humidity
33,2025-03-07 17:16:29.041137,99.25149,22.252565,0.26532164,2,TypeC,High,28.753977,30.939049
33,2025-03-08 17:16:29.041137,85.326584,21.568703,3.180187,71,TypeB,Medium,23.053698,53.617928
33,2025-03-09 17:16:29.041137,95.51462,22.325142,3.3738122,79,TypeA,High,17.874279,50.156948
33,2025-03-10 17:16:29.041137,90.12332,21.526146,0.42711365,7,TypeC,High,30.607473,39.01376
33,2025-03-11 17:16:29.041137,83.85211,23.736708,0.3723602,81,TypeA,Medium,26.020885,68.938354
33,2025-03-12 17:16:29.041137,86.80825,23.516628,3.3147693,97,TypeB,High,23.952152,41.968414
33,2025-03-13 17:16:29.041137,91.36526,20.50011,1.255267,94,TypeB,High,20.42337,33.313168
33,2025-03-14 17:16:29.041137,87.00467,22.25343,1.7097756,29,TypeA,High,27.8012,40.629856
33,2025-03-15 17:16:29.041137,89.96876,21.571606,2.556299,42,TypeB,Medium,24.396965,55.118294
33,2025-03-16 17:16:29.041137,86.40269,21.356346,1.944007,87,TypeA,Medium,28.177086,32.833652
33,2025-03-17 17:16:29.041137,85.70846,23.569036,0.025406016,23,TypeA,Medium,26.731178,34.10135
33,2025-03-18 17:16:29.041137,95.39284,21.418938,0.5725949,82,TypeA,High,26.526506,57.732124
33,2025-03-19 17:16:29.041137,94.569885,23.778809,2.3268104,84,TypeB,High,27.003498,59.701954
33,2025-03-20 17:16:29.041137,81.23099,20.922049,0.63882655,26,TypeC,Medium,20.226894,58.603954
33,2025-03-21 17:16:29.041137,83.04787,21.517477,3.5393474,64,TypeB,High,19.784601,45.48183
33,2025-03-22 17:16:29.041137,86.65943,22.407833,0.28968897,23,TypeA,High,25.587387,68.67425
33,2025-03-23 17:16:29.041137,80.93723,21.637114,2.5791686,85,TypeB,Medium,23.592741,43.739918
33,2025-03-24 17:16:29.041137,84.57249,23.418186,3.195361,31,TypeA,High,27.52867,41.666954
33,2025-03-25 17:16:29.041137,91.5257,23.927494,1.8654332,16,TypeA,Medium,14.803871,48.479725
33,2025-03-26 17:16:29.041137,82.1267,23.613842,2.5783823,40,TypeA,High,16.400791,42.133
33,2025-03-27 17:16:29.041137,87.093025,23.45735,1.554437,38,TypeA,High,22.497644,44.60891
33,2025-03-28 17:16:29.041137,95.478645,23.87557,1.0401698,98,TypeB,Low,34.047623,55.88391
33,2025-03-29 17:16:29.041137,97.15169,23.701153,1.1253273,54,TypeB,High,28.792282,55.52104
33,2025-03-30 17:16:29.041137,81.616615,21.139334,3.1727612,83,TypeC,High,32.959923,31.8529
33,2025-03-31 17:16:29.041137,83.129524,22.393562,2.719448,19,TypeC,Medium,12.319581,38.622456
33,2025-04-01 17:16:29.041137,93.42671,23.620398,1.5142416,47,TypeA,Medium,29.556631,56.090687
33,2025-04-02 17:16:29.041137,84.07956,21.359133,0.2502556,15,TypeA,High,26.113039,63.676865
33,2025-04-03 17:16:29.041137,94.45859,23.475769,3.85878,84,TypeA,High,22.706766,37.70794
33,2025-04-04 17:16:29.041137,99.54452,23.31291,1.9860842,98,TypeB,Medium,30.163612,37.88604
33,2025-04-05 17:16:29.041137,81.07426,23.975225,2.6045954,22,TypeA,High,20.840319,62.769535
33,2025-04-06 17:16:29.041137,97.323395,23.360006,3.8220124,35,TypeB,High,18.445993,45.3416
33,2025-04-07 17:16:29.041137,80.68368,23.722994,3.7166414,59,TypeC,Medium,20.68392,37.157333
33,2025-04-08 17:16:29.041137,93.58377,20.438536,0.7803374,20,TypeB,High,17.869106,35.86911
33,2025-04-09 17:16:29.041137,80.9681,21.650167,2.544604,92,TypeA,High,12.468448,52.643814
33,2025-04-10 17:16:29.041137,93.329346,22.442783,2.104611,74,TypeC,High,25.40426,40.89726
33,2025-04-11 17:16:29.041137,89.78804,22.559303,2.8422172,84,TypeC,High,26.998518,63.73208
33,2025-04-12 17:16:29.041137,80.542816,20.635689,2.1014235,50,TypeA,High,13.796797,52.720245
33,2025-04-13 17:16:29.041137,93.50637,22.173025,1.7139316,83,TypeA,High,27.341549,37.017246
33,2025-04-14 17:16:29.041137,95.70414,20.29624,2.2588372,34,TypeB,High,15.2505455,52.611847
33,2025-04-15 17:16:29.041137,85.87174,23.90227,2.7359288,59,TypeA,High,24.24925,46.3485
33,2025-04-16 17:16:29.041137,80.83216,23.831419,0.22595967,28,TypeB,High,28.018095,31.903223
33,2025-04-17 17:16:29.041137,88.047134,21.992033,2.9522748,18,TypeA,Low,19.147118,60.19367
33,2025-04-18 17:16:29.041137,98.328415,20.055468,1.2150115,84,TypeC,Low,26.485939,45.34359
33,2025-04-19 17:16:29.041137,88.134834,23.72715,1.9752173,27,TypeA,High,30.044626,35.877953
33,2025-04-20 17:16:29.041137,80.458954,21.06984,1.0462191,19,TypeA,High,25.238909,65.828896
33,2025-04-21 17:16:29.041137,80.69791,22.643244,3.8559632,47,TypeB,High,30.109055,30.776812
33,2025-04-22 17:16:29.041137,97.63592,22.575289,3.3266728,55,TypeA,High,23.88699,61.048088
33,2025-04-23 17:16:29.041137,82.90784,20.658838,2.7016191,100,TypeA,High,30.153908,31.951326
33,2025-04-24 17:16:29.041137,97.04024,20.039238,0.7383986,55,TypeB,High,29.735558,68.46755
33,2025-04-25 17:16:29.041137,94.17067,22.70922,0.2909343,64,TypeC,High,22.454176,63.24459
33,2025-04-26 17:16:29.041137,86.744965,21.5699,2.4859595,7,TypeC,High,21.13656,52.273212
33,2025-04-27 17:16:29.041137,92.124695,21.412712,0.13335755,28,TypeC,High,18.56891,45.39291
33,2025-04-28 17:16:29.041137,81.200294,22.85053,2.7822778,59,TypeB,Low,31.318954,63.26287
33,2025-04-29 17:16:29.041137,93.67723,23.892904,0.4932775,10,TypeB,Low,25.797285,49.442062
33,2025-04-30 17:16:29.041137,95.69915,23.693945,0.87708634,85,TypeC,Medium,24.065914,64.204315
33,2025-05-01 17:16:29.041137,90.14999,21.859165,0.7433472,82,TypeA,Medium,20.632751,53.453888
33,2025-05-02 17:16:29.041137,86.098335,20.901318,0.6397228,79,TypeB,High,31.54382,51.029987
33,2025-05-03 17:16:29.041137,97.685356,23.310503,0.85690004,99,TypeC,High,26.5002,49.019688
33,2025-05-04 17:16:29.041137,96.83253,22.125092,1.6880349,83,TypeB,Medium,21.08366,44.925503
33,2025-05-05 17:16:29.041137,88.38688,20.445404,3.7314837,1,TypeA,High,29.377853,37.28874
33,2025-05-06 17:16:29.041137,96.80565,20.569376,1.0651549,44,TypeC,High,22.582792,36.488544
33,2025-05-07 17:16:29.041137,98.83203,23.348553,0.34090346,72,TypeA,High,24.109825,56.964302
33,2025-05-08 17:16:29.041137,85.32051,20.20037,1.0648797,86,TypeA,High,25.043839,37.993866
33,2025-05-09 17:16:29.041137,86.11106,21.674376,1.6547856,10,TypeC,Low,24.733316,31.931347
33,2025-05-10 17:16:29.041137,95.68712,21.807455,2.8969321,55,TypeC,Medium,29.629745,44.07904
33,2025-05-11 17:16:29.041137,94.201996,23.445116,0.27818632,98,TypeB,High,23.872765,64.341354
33,2025-05-12 17:16:29.041137,95.339455,21.751081,0.85777,20,TypeB,High,21.626072,46.886547
33,2025-05-13 17:16:29.041137,88.44009,23.085415,2.6589484,79,TypeB,Medium,25.789387,63.993275
33,2025-05-14 17:16:29.041137,90.86541,22.004477,3.1935833,25,TypeB,High,27.198656,30.461472
33,2025-05-15 17:16:29.041137,86.37217,21.88733,0.11268109,51,TypeA,Medium,37.947872,46.912617
33,2025-05-16 17:16:29.041137,95.51882,21.31926,3.515422,89,TypeC,Low,30.955137,30.534998
34,2024-05-17 17:16:29.041137,91.03372,22.144043,0.9653187,39,TypeB,Medium,20.136423,68.02419
34,2024-05-18 17:16:29.041137,82.62731,22.95992,3.7851512,84,TypeA,Medium,32.80286,40.10064
34,2024-05-19 17:16:29.041137,87.39629,23.207445,3.481559,58,TypeA,High,23.890297,50.402115
34,2024-05-20 17:16:29.041137,89.447105,20.170557,2.4932873,19,TypeC,High,35.655697,40.282356
34,2024-05-21 17:16:29.041137,96.3518,20.765034,1.5189824,13,TypeB,Low,26.18571,49.348186
34,2024-05-22 17:16:29.041137,88.20361,21.972364,1.3953611,79,TypeC,High,27.140114,50.73942
34,2024-05-23 17:16:29.041137,88.01915,20.651062,2.0351498,72,TypeC,High,26.922853,54.386642
34,2024-05-24 17:16:29.041137,99.58223,21.86604,0.9930475,35,TypeC,High,21.628593,61.164738
34,2024-05-25 17:16:29.041137,90.647964,20.600246,1.4534216,91,TypeC,High,26.88218,47.03467
34,2024-05-26 17:16:29.041137,90.438,21.346436,0.93046695,90,TypeC,High,30.597618,46.40997
34,2024-05-27 17:16:29.041137,95.01885,23.647797,0.19703951,54,TypeC,High,26.953083,50.173836
34,2024-05-28 17:16:29.041137,90.84847,23.902567,0.8555486,96,TypeB,Medium,13.2862215,57.135124
34,2024-05-29 17:16:29.041137,92.56529,20.101309,3.1853783,33,TypeB,Medium,24.149775,47.95308
34,2024-05-30 17:16:29.041137,80.908485,22.250189,3.0284922,11,TypeB,Medium,24.95584,53.596645
34,2024-05-31 17:16:29.041137,99.29815,20.858898,2.540432,60,TypeB,High,20.199242,57.036373
34,2024-06-01 17:16:29.041137,80.15122,23.489931,3.7399204,83,TypeA,High,24.831285,34.126606
34,2024-06-02 17:16:29.041137,81.468025,23.513807,2.4487264,89,TypeB,Medium,19.020458,40.807133
34,2024-06-03 17:16:29.041137,88.791565,20.14678,3.6425614,76,TypeA,Medium,14.100736,53.34447
34,2024-06-04 17:16:29.041137,92.49915,23.523575,2.3795927,49,TypeB,High,17.522964,39.618793
34,2024-06-05 17:16:29.041137,83.81441,20.900469,3.0213575,16,TypeC,Medium,19.03502,38.28669
34,2024-06-06 17:16:29.041137,91.57156,22.204964,1.9343123,29,TypeC,Medium,33.46134,39.59073
34,2024-06-07 17:16:29.041137,81.62181,22.06478,1.4997343,16,TypeA,High,21.044386,44.703213
34,2024-06-08 17:16:29.041137,97.612656,23.867815,0.06655275,39,TypeA,High,16.904793,65.87363
34,2024-06-09 17:16:29.041137,83.925735,20.70367,2.347436,22,TypeC,High,28.959534,31.337263
34,2024-06-10 17:16:29.041137,98.413795,21.999369,0.6874227,33,TypeB,High,24.386171,45.24155
34,2024-06-11 17:16:29.041137,89.52582,23.91309,3.3310173,32,TypeB,Medium,33.35436,45.908886
34,2024-06-12 17:16:29.041137,91.25199,20.708544,1.9167006,11,TypeB,Low,33.10007,34.87151
34,2024-06-13 17:16:29.041137,93.04522,23.727612,3.9320807,33,TypeA,Medium,24.296007,69.41985
34,2024-06-14 17:16:29.041137,80.54405,21.562412,1.7321051,32,TypeB,High,28.905495,37.28075
34,2024-06-15 17:16:29.041137,89.136795,22.998222,0.14095254,51,TypeC,High,27.09937,43.1479
34,2024-06-16 17:16:29.041137,90.19935,23.541334,0.8522557,36,TypeC,Medium,22.035816,41.803013
34,2024-06-17 17:16:29.041137,98.556915,23.739902,3.8049774,57,TypeC,High,22.084831,64.06462
34,2024-06-18 17:16:29.041137,85.498375,23.917095,2.65159,84,TypeB,High,16.908592,33.385357
34,2024-06-19 17:16:29.041137,82.047585,21.276236,3.2272077,53,TypeC,High,29.768291,63.85981
34,2024-06-20 17:16:29.041137,90.56427,20.64569,3.244744,19,TypeA,Medium,23.387735,69.48347
34,2024-06-21 17:16:29.041137,84.23331,21.00209,0.9301493,68,TypeA,Medium,25.526283,37.439518
34,2024-06-22 17:16:29.041137,91.79016,22.167747,3.1486697,41,TypeB,High,19.494293,60.031223
34,2024-06-23 17:16:29.041137,89.02481,21.335278,3.8150995,66,TypeC,Medium,31.553358,52.099354
34,2024-06-24 17:16:29.041137,81.84009,23.698404,2.398638,54,TypeC,High,26.997816,58.48325
34,2024-06-25 17:16:29.041137,88.913826,21.422071,3.6178436,36,TypeB,Medium,29.639448,49.064922
34,2024-06-26 17:16:29.041137,85.78669,20.233852,2.103892,46,TypeB,High,27.036465,67.233345
34,2024-06-27 17:16:29.041137,82.163666,22.50258,0.5344573,84,TypeB,High,26.082754,65.16896
34,2024-06-28 17:16:29.041137,85.33538,20.421045,0.32301658,30,TypeC,High,29.483824,56.12631
34,2024-06-29 17:16:29.041137,86.38218,20.964617,0.39666387,52,TypeA,High,27.061995,67.35877
34,2024-06-30 17:16:29.041137,96.662,23.407503,1.8917993,100,TypeC,High,18.412382,45.076286
34,2024-07-01 17:16:29.041137,83.80737,20.130531,3.034032,53,TypeA,Medium,30.535734,56.826416
34,2024-07-02 17:16:29.041137,93.864204,22.36785,2.423577,21,TypeB,High,16.889736,47.256348
34,2024-07-03 17:16:29.041137,81.66064,20.35847,2.040362,94,TypeB,Low,33.08539,61.829796
34,2024-07-04 17:16:29.041137,91.40227,21.031542,2.2300775,25,TypeC,High,22.85124,55.739075
34,2024-07-05 17:16:29.041137,84.474396,21.280191,3.088739,77,TypeA,High,38.435097,47.260998
34,2024-07-06 17:16:29.041137,89.85147,21.3695,1.2993375,9,TypeB,High,16.429243,61.370453
34,2024-07-07 17:16:29.041137,94.81207,23.486198,1.6979501,13,TypeC,High,36.052094,46.46003
34,2024-07-08 17:16:29.041137,80.77502,23.922022,1.7978351,78,TypeA,High,31.188171,43.309967
34,2024-07-09 17:16:29.041137,99.54952,23.627577,0.9525623,9,TypeC,High,25.266146,46.674156
34,2024-07-10 17:16:29.041137,89.203026,21.574038,3.6637614,58,TypeB,High,18.78994,69.761955
34,2024-07-11 17:16:29.041137,81.61589,20.02945,3.8083072,12,TypeB,High,29.138565,50.97482
34,2024-07-12 17:16:29.041137,97.181114,20.46212,0.2160035,73,TypeA,High,22.02195,57.876553
34,2024-07-13 17:16:29.041137,91.0458,21.043663,0.44086847,90,TypeA,High,21.610035,46.67603
34,2024-07-14 17:16:29.041137,88.180305,23.47828,1.2000977,61,TypeA,High,29.362583,69.55083
34,2024-07-15 17:16:29.041137,99.81668,20.80622,1.7333871,71,TypeB,High,22.510372,54.269066
34,2024-07-16 17:16:29.041137,88.6272,23.272377,3.401198,94,TypeB,High,17.040693,34.47256
34,2024-07-17 17:16:29.041137,91.37332,21.269972,1.7265908,83,TypeC,High,24.15638,67.42603
34,2024-07-18 17:16:29.041137,91.67631,22.736593,1.1443032,17,TypeB,Low,21.431004,30.25111
34,2024-07-19 17:16:29.041137,94.297485,21.57894,3.4580204,73,TypeC,High,28.06614,54.45723
34,2024-07-20 17:16:29.041137,95.510796,22.297754,1.7560159,87,TypeC,Low,22.722464,38.940292
34,2024-07-21 17:16:29.041137,80.50108,22.738234,1.6384912,22,TypeB,High,29.703884,60.515156
34,2024-07-22 17:16:29.041137,92.58452,22.23106,2.4479551,71,TypeA,Low,21.747412,40.31375
34,2024-07-23 17:16:29.041137,88.066635,22.03212,3.8285015,5,TypeA,High,24.657944,53.137135
34,2024-07-24 17:16:29.041137,83.89004,23.669865,2.4362328,96,TypeB,Low,21.694466,54.839214
34,2024-07-25 17:16:29.041137,85.3794,20.646175,3.1871276,40,TypeC,Medium,25.99939,65.2962
34,2024-07-26 17:16:29.041137,92.47762,21.747799,1.5452464,24,TypeB,High,29.713552,43.723923
34,2024-07-27 17:16:29.041137,81.540115,21.499716,3.927001,2,TypeB,High,25.939081,32.524532
34,2024-07-28 17:16:29.041137,81.044754,21.390282,3.9112535,6,TypeC,High,28.12864,48.38439
34,2024-07-29 17:16:29.041137,97.46095,22.963467,2.077196,85,TypeB,Medium,22.475523,59.71358
34,2024-07-30 17:16:29.041137,80.38905,22.232191,0.5126304,3,TypeB,Low,26.472229,66.28788
34,2024-07-31 17:16:29.041137,82.864296,21.835077,1.2540843,54,TypeB,High,19.875433,37.099224
34,2024-08-01 17:16:29.041137,92.41494,20.786306,3.022997,18,TypeA,High,31.707954,65.23963
34,2024-08-02 17:16:29.041137,85.37305,21.351583,3.3861275,92,TypeA,High,19.232126,59.956142
34,2024-08-03 17:16:29.041137,84.60902,20.599491,0.9371481,80,TypeA,High,25.887032,65.45841
34,2024-08-04 17:16:29.041137,83.57379,20.898468,3.76253,55,TypeA,Medium,22.694843,63.199253
34,2024-08-05 17:16:29.041137,82.42453,23.21987,0.990241,84,TypeB,High,23.466814,43.987175
34,2024-08-06 17:16:29.041137,88.861855,23.86953,0.9337733,98,TypeC,High,33.65765,38.39487
34,2024-08-07 17:16:29.041137,90.46697,21.733505,1.1496962,37,TypeC,High,18.692436,66.804245
34,2024-08-08 17:16:29.041137,84.10519,22.125029,2.5854163,32,TypeA,High,29.586317,46.72092
34,2024-08-09 17:16:29.041137,85.56172,23.242931,1.3285401,25,TypeC,Medium,23.222067,50.540337
34,2024-08-10 17:16:29.041137,83.28257,23.300314,0.8626804,30,TypeC,Medium,25.601896,41.89602
34,2024-08-11 17:16:29.041137,87.10698,21.692074,1.926907,96,TypeC,High,25.788172,68.92868
34,2024-08-12 17:16:29.041137,85.163605,20.29319,3.7137291,13,TypeA,Medium,24.444359,58.88085
34,2024-08-13 17:16:29.041137,89.89073,21.676474,1.8484304,70,TypeB,High,21.32072,31.58452
34,2024-08-14 17:16:29.041137,91.93342,22.295284,1.9966129,3,TypeB,Medium,32.999462,30.570778
34,2024-08-15 17:16:29.041137,80.38426,20.123783,1.0339487,72,TypeC,Medium,27.460257,66.10263
34,2024-08-16 17:16:29.041137,88.30625,21.454592,2.6342509,83,TypeC,High,27.357077,52.8681
34,2024-08-17 17:16:29.041137,82.70371,23.4767,2.3578475,76,TypeC,High,22.613054,33.647697
34,2024-08-18 17:16:29.041137,98.61978,21.090652,1.4519691,84,TypeC,Low,25.158228,46.719414
34,2024-08-19 17:16:29.041137,82.66231,22.199835,3.162985,28,TypeA,High,28.518488,30.776056
34,2024-08-20 17:16:29.041137,89.04081,21.868382,0.32157388,44,TypeA,High,22.615496,36.12167
34,2024-08-21 17:16:29.041137,90.558334,23.46297,1.2524096,38,TypeA,Medium,28.466158,34.277355
34,2024-08-22 17:16:29.041137,91.56,22.543219,0.62366015,86,TypeA,High,14.46912,62.11529
34,2024-08-23 17:16:29.041137,93.65627,22.33906,3.7437167,3,TypeC,Low,33.17143,43.59917
34,2024-08-24 17:16:29.041137,80.310425,20.718046,1.253756,36,TypeC,High,21.515907,63.77948
34,2024-08-25 17:16:29.041137,88.886894,22.541935,0.79932654,93,TypeA,Low,24.843605,55.419376
34,2024-08-26 17:16:29.041137,91.12388,23.034578,2.5099456,50,TypeA,High,11.854823,30.381292
34,2024-08-27 17:16:29.041137,93.482506,20.629557,0.0045508547,12,TypeA,High,23.092356,68.33207
34,2024-08-28 17:16:29.041137,86.87415,20.759823,1.0100906,7,TypeC,Medium,23.466925,39.71092
34,2024-08-29 17:16:29.041137,83.813896,22.196754,1.843603,1,TypeB,High,29.233631,61.910038
34,2024-08-30 17:16:29.041137,93.343445,23.1657,3.6933239,73,TypeC,High,30.662382,54.346558
34,2024-08-31 17:16:29.041137,96.544174,20.639482,2.1361685,83,TypeB,High,29.56486,68.13
34,2024-09-01 17:16:29.041137,82.814,22.059917,2.4290097,24,TypeC,High,28.350527,58.205677
34,2024-09-02 17:16:29.041137,80.3974,23.148335,1.353079,41,TypeA,High,26.006628,69.62417
34,2024-09-03 17:16:29.041137,99.951675,20.330774,3.3628328,1,TypeA,Low,27.908594,59.692993
34,2024-09-04 17:16:29.041137,98.43791,23.456087,2.125846,70,TypeA,High,19.47346,56.232918
34,2024-09-05 17:16:29.041137,85.25608,20.92373,2.426196,97,TypeB,Medium,37.809708,38.57236
34,2024-09-06 17:16:29.041137,98.943954,23.507195,2.1576734,67,TypeB,High,18.663095,31.483097
34,2024-09-07 17:16:29.041137,84.29425,20.83096,3.793683,72,TypeA,High,29.86095,39.76986
34,2024-09-08 17:16:29.041137,89.73555,23.300306,2.9083288,96,TypeC,Medium,13.367532,41.18297
34,2024-09-09 17:16:29.041137,86.08557,23.929737,2.4984176,53,TypeA,High,26.084026,32.80805
34,2024-09-10 17:16:29.041137,97.435486,22.691925,2.2532194,62,TypeC,Medium,32.26365,61.50421
34,2024-09-11 17:16:29.041137,93.56558,22.49904,2.676382,79,TypeA,High,22.343857,32.54728
34,2024-09-12 17:16:29.041137,98.83468,20.4409,1.1524225,35,TypeB,High,23.228096,42.200638
34,2024-09-13 17:16:29.041137,97.06359,20.110209,2.7078161,80,TypeA,High,16.364595,47.548225
34,2024-09-14 17:16:29.041137,92.7024,21.655579,2.2780242,10,TypeB,Medium,16.746487,65.795265
34,2024-09-15 17:16:29.041137,88.73368,23.779703,3.6476002,26,TypeB,High,21.44495,33.419544
34,2024-09-16 17:16:29.041137,86.31278,22.208826,2.1025913,94,TypeB,High,30.60024,47.049595
34,2024-09-17 17:16:29.041137,97.76441,23.807205,3.3709624,62,TypeC,High,31.007574,53.725655
34,2024-09-18 17:16:29.041137,82.477295,22.143854,3.0115812,85,TypeB,High,22.864023,68.878044
34,2024-09-19 17:16:29.041137,98.17463,21.509949,2.657941,45,TypeC,High,22.112011,49.40868
34,2024-09-20 17:16:29.041137,88.57611,20.52634,0.42387253,77,TypeC,High,29.944042,50.347107
34,2024-09-21 17:16:29.041137,82.86567,20.604069,2.8684254,38,TypeA,High,19.670687,31.00275
34,2024-09-22 17:16:29.041137,99.876175,22.200369,2.0108867,65,TypeC,High,26.350115,31.862494
34,2024-09-23 17:16:29.041137,90.702515,23.722216,2.3945944,75,TypeB,High,31.83412,31.337473
34,2024-09-24 17:16:29.041137,82.95262,22.63535,0.14247161,4,TypeA,Medium,29.81506,38.114662
34,2024-09-25 17:16:29.041137,95.501976,22.997486,1.6497247,13,TypeA,Low,25.342432,32.572807
34,2024-09-26 17:16:29.041137,94.9628,22.483349,1.0016459,8,TypeA,Low,27.448061,41.237534
34,2024-09-27 17:16:29.041137,84.47613,22.419834,0.91634184,81,TypeB,High,26.523184,34.16201
34,2024-09-28 17:16:29.041137,96.06956,23.5007,1.4717758,96,TypeA,High,24.178179,67.6604
34,2024-09-29 17:16:29.041137,92.700935,21.850428,0.2701766,13,TypeA,High,27.91731,51.441235
34,2024-09-30 17:16:29.041137,81.98354,22.596718,0.005399838,57,TypeC,High,26.68187,49.27016
34,2024-10-01 17:16:29.041137,86.463356,23.4115,3.011116,81,TypeB,Low,34.168804,49.69603
34,2024-10-02 17:16:29.041137,96.50036,20.269886,1.6053817,99,TypeB,High,29.296091,60.640236
34,2024-10-03 17:16:29.041137,85.750145,21.373293,1.2049588,67,TypeB,Medium,29.02049,58.817062
34,2024-10-04 17:16:29.041137,96.32231,21.20742,3.7364597,44,TypeC,High,27.920902,60.402306
34,2024-10-05 17:16:29.041137,84.64063,23.35453,3.6780608,89,TypeC,High,24.15337,37.55168
34,2024-10-06 17:16:29.041137,91.14391,23.82724,0.8128136,53,TypeA,Medium,30.929173,39.139782
34,2024-10-07 17:16:29.041137,93.53632,20.842531,2.8672075,31,TypeA,High,25.056124,63.75168
34,2024-10-08 17:16:29.041137,95.867935,23.78196,3.2632408,23,TypeA,Medium,22.746323,67.02977
34,2024-10-09 17:16:29.041137,98.72149,22.48969,2.5751123,84,TypeB,High,25.995522,50.603367
34,2024-10-10 17:16:29.041137,86.72678,22.055222,0.27587843,5,TypeC,High,33.145344,32.265488
34,2024-10-11 17:16:29.041137,88.284836,20.451761,3.5334985,89,TypeA,Medium,17.497564,60.32291
34,2024-10-12 17:16:29.041137,98.83813,21.9201,2.125175,11,TypeC,Low,23.92562,65.51575
34,2024-10-13 17:16:29.041137,89.1758,20.063295,1.3436906,4,TypeB,High,23.927177,55.164925
34,2024-10-14 17:16:29.041137,86.47808,20.488451,3.6297112,25,TypeC,High,20.119896,69.71885
34,2024-10-15 17:16:29.041137,81.71045,23.97917,1.0447371,56,TypeC,High,26.830294,47.24803
34,2024-10-16 17:16:29.041137,84.00152,21.541414,1.5952548,14,TypeB,Medium,30.294708,31.728941
34,2024-10-17 17:16:29.041137,98.68002,20.733803,3.696562,46,TypeC,Low,23.597622,63.489452
34,2024-10-18 17:16:29.041137,82.10263,23.070791,2.6954083,89,TypeC,Low,27.713552,61.37305
34,2024-10-19 17:16:29.041137,96.64888,22.735167,3.2778456,59,TypeA,High,19.634144,34.89262
34,2024-10-20 17:16:29.041137,98.7236,20.430792,2.2679138,81,TypeB,High,14.31914,37.809166
34,2024-10-21 17:16:29.041137,85.232,21.68958,0.83917326,89,TypeA,High,23.407326,57.526142
34,2024-10-22 17:16:29.041137,92.285255,22.54288,3.583475,56,TypeA,Low,29.591099,32.297295
34,2024-10-23 17:16:29.041137,94.5882,20.590591,3.4232125,99,TypeC,Low,23.474298,60.450676
34,2024-10-24 17:16:29.041137,80.0706,23.391048,1.4939868,54,TypeC,Medium,22.874647,51.940273
34,2024-10-25 17:16:29.041137,84.48275,21.511234,3.52132,8,TypeA,High,23.348248,59.311966
34,2024-10-26 17:16:29.041137,92.07894,23.683659,0.94701815,31,TypeA,High,32.314133,45.126034
34,2024-10-27 17:16:29.041137,80.019104,21.452486,3.3267307,26,TypeC,High,25.709442,69.65044
34,2024-10-28 17:16:29.041137,85.2557,23.481134,1.9339597,47,TypeA,High,25.943571,41.828266
34,2024-10-29 17:16:29.041137,93.41647,20.330534,0.40703753,48,TypeB,High,17.363543,68.68167
34,2024-10-30 17:16:29.041137,83.5926,20.834558,3.3462787,7,TypeC,Medium,17.80938,46.246777
34,2024-10-31 17:16:29.041137,94.82741,22.563887,1.8031093,45,TypeA,High,23.955643,42.027916
34,2024-11-01 17:16:29.041137,91.65474,21.693638,2.6759896,60,TypeB,High,14.254665,50.816948
34,2024-11-02 17:16:29.041137,98.22387,21.275452,0.7321015,90,TypeC,High,33.120575,36.75172
34,2024-11-03 17:16:29.041137,88.89438,23.685652,0.4469738,15,TypeC,High,30.196177,58.168884
34,2024-11-04 17:16:29.041137,88.96603,23.003942,3.3325553,10,TypeB,Medium,34.666794,56.156757
34,2024-11-05 17:16:29.041137,90.39369,23.039267,0.30723634,36,TypeB,High,21.474773,35.71338
34,2024-11-06 17:16:29.041137,94.57568,21.514929,1.7240231,48,TypeA,High,24.413458,60.52175
34,2024-11-07 17:16:29.041137,83.65143,20.148458,1.236292,8,TypeB,High,21.622255,50.404602
34,2024-11-08 17:16:29.041137,80.83659,22.639067,0.9321856,32,TypeA,High,28.774384,61.93251
34,2024-11-09 17:16:29.041137,97.91363,22.386917,3.582684,58,TypeB,Medium,18.085194,32.315895
34,2024-11-10 17:16:29.041137,82.625725,23.238724,2.8178744,2,TypeC,High,27.327335,59.380283
34,2024-11-11 17:16:29.041137,88.29295,22.043098,2.2831745,84,TypeC,High,24.841679,65.99965
34,2024-11-12 17:16:29.041137,82.291855,23.472338,2.7542753,24,TypeA,Medium,25.667099,39.51115
34,2024-11-13 17:16:29.041137,96.62404,23.531752,2.3461723,84,TypeC,High,24.185118,51.135056
34,2024-11-14 17:16:29.041137,97.8817,23.314245,2.3402815,97,TypeA,High,21.556023,38.659725
34,2024-11-15 17:16:29.041137,91.819115,22.11425,1.0958822,81,TypeC,Low,17.847975,56.206326
34,2024-11-16 17:16:29.041137,88.89052,23.474056,2.3078325,100,TypeA,High,32.77909,34.132305
34,2024-11-17 17:16:29.041137,92.846886,22.193003,3.5667815,27,TypeB,Medium,25.499792,62.9395
34,2024-11-18 17:16:29.041137,85.74575,20.851871,3.2868657,16,TypeA,High,21.912785,61.345768
34,2024-11-19 17:16:29.041137,99.87818,21.22244,0.77820903,25,TypeA,High,18.579948,59.793015
34,2024-11-20 17:16:29.041137,95.97533,23.527975,3.7935166,9,TypeB,High,29.916214,58.949333
34,2024-11-21 17:16:29.041137,88.59121,22.480783,1.6264311,53,TypeB,Medium,20.014353,68.71323
34,2024-11-22 17:16:29.041137,95.52607,23.154938,0.45577115,36,TypeB,Medium,24.96457,49.85279
